"","pixelxocc","pixel.id","fire","pix","ID","fire.occ","group","elev","fire.yr","sens","int","pue","m.npp","map","m.bare","m.shrub","m.annual","m.perennial","m.litter","group.fire.occ","group.num","fire.num"
"3207","unburned-6228-after","unburned-6228","unburned","6228",6228,"after","unburned",1940.67395019531,NA,0.140546483260692,90.8903206234485,0.348941479873762,152.188888888889,436.14444732666,14.2222222222222,27.2222222222222,8.33333333333333,27.4444444444444,15,"unburned-after",0,1
"3208","unburned-6228-before","unburned-6228","unburned","6228",6228,"before","unburned",1940.67395019531,NA,0.144175877398032,68.4124624111579,0.29232534567668,134.99,461.780006408691,18,28.2,6.9,25.1,16.6,"unburned-before",0,0
"3209","unburned-624-after","unburned-624","unburned","624",624,"after","unburned",1395.49560546875,NA,0.109648735680238,5.22074028497191,0.134218081597818,28.52,212.489998817444,22,16.5,12.6,3.6,13.3,"unburned-after",0,1
"3210","unburned-624-before","unburned-624","unburned","624",624,"before","unburned",1395.49560546875,NA,0.148139121715651,1.56706412957884,0.156056586000761,30.8875,197.925001382828,21.5,18.375,10.875,2.875,12.875,"unburned-before",0,0
"3211","unburned-6249-after","unburned-6249","unburned","6249",6249,"after","unburned",1579.8291015625,NA,0.195414514189209,26.6618535067308,0.313011515029585,70.9666666666667,226.722223493788,14.4444444444444,18.3333333333333,19,10,13.7777777777778,"unburned-after",0,1
"3212","unburned-6249-before","unburned-6249","unburned","6249",6249,"before","unburned",1579.8291015625,NA,0.268354031036868,18.0248546282754,0.343797085408923,82.14,238.920001029968,17.2,18.7,17,12.2,13.8,"unburned-before",0,0
"3213","unburned-6253-after","unburned-6253","unburned","6253",6253,"after","unburned",1318.64453125,NA,0.149786545472458,-6.27408519862228,0.120261438508184,25.5555555555556,212.499998940362,34.3333333333333,13.4444444444444,14.1111111111111,3.44444444444444,16,"unburned-after",0,1
"3214","unburned-6253-before","unburned-6253","unburned","6253",6253,"before","unburned",1318.64453125,NA,0.1902817357788,-9.07789829408633,0.148353425934166,32.12,216.509998321533,34.9,14.2,11.1,3.5,15.3,"unburned-before",0,0
"3215","unburned-6264-after","unburned-6264","unburned","6264",6264,"after","unburned",1149.10485839844,NA,0.361587143208731,-16.1044364269946,0.246792332833152,34.6222222222222,140.288889143202,18.2222222222222,9.11111111111111,33.3333333333333,6.55555555555556,16.5555555555556,"unburned-after",0,1
"3216","unburned-6264-before","unburned-6264","unburned","6264",6264,"before","unburned",1149.10485839844,NA,0.295042097747683,-2.92886316377602,0.277206015011639,45.52,164.210000991821,17.2,9.6,29.3,7,17.3,"unburned-before",0,0
"3217","unburned-6280-after","unburned-6280","unburned","6280",6280,"after","unburned",1433.68908691406,NA,0.321683347676211,-39.5822017624998,0.170548556090713,44.6666666666667,261.899998982747,22.6666666666667,10.4444444444444,26.4444444444444,7,15.5555555555556,"unburned-after",0,1
"3218","unburned-6280-before","unburned-6280","unburned","6280",6280,"before","unburned",1433.68908691406,NA,0.303565379366528,-25.3684069978035,0.216880235469215,63.47,292.649995803833,24.5,12.8,25.8,9.7,16.1,"unburned-before",0,0
"3219","unburned-6284-after","unburned-6284","unburned","6284",6284,"after","unburned",1808.71069335938,NA,0.119033954974115,78.9540054619435,0.332084069714796,123.066666666667,370.588889651828,20.5555555555556,13.4444444444444,13.5555555555556,14.6666666666667,20,"unburned-after",0,1
"3220","unburned-6284-before","unburned-6284","unburned","6284",6284,"before","unburned",1808.71069335938,NA,0.398567131256514,-53.3963719368167,0.265651061994334,106.72,401.729995727539,20.3,15.5,12.9,17.4,18.2,"unburned-before",0,0
"3221","unburned-6286-after","unburned-6286","unburned","6286",6286,"after","unburned",1277.91333007812,NA,0.135730320602946,0.174605684852731,0.136630906978371,26.49,193.879998207092,32.6,13,24,5.4,14.7,"unburned-after",0,1
"3222","unburned-6286-before","unburned-6286","unburned","6286",6286,"before","unburned",1277.91333007812,NA,0.231804671951833,-13.9128080683219,0.155876937536849,28.5625,183.237497806549,39.625,14.875,17.875,4.5,14,"unburned-before",0,0
"3223","unburned-6287-after","unburned-6287","unburned","6287",6287,"after","unburned",1359.86096191406,NA,0.234306198759641,41.3357969537321,0.435759976644711,89.4125,205.187499523163,18,8.625,21,7,25.125,"unburned-after",0,1
"3224","unburned-6287-before","unburned-6287","unburned","6287",6287,"before","unburned",1359.86096191406,NA,0.20553010775553,49.0207147589276,0.444737224613978,91.14,204.93000125885,17.9,9.9,15.1,6.5,25.9,"unburned-before",0,0
"3225","unburned-629-after","unburned-629","unburned","629",629,"after","unburned",1307.64074707031,NA,0.108315894771009,19.3701219810434,0.188816032142453,45.4333333333333,240.622222688463,20.1111111111111,16.2222222222222,18.2222222222222,11.7777777777778,14,"unburned-after",0,1
"3226","unburned-629-before","unburned-629","unburned","629",629,"before","unburned",1307.64074707031,NA,-0.0614935625677034,95.940399464852,0.373255390294215,82.37,220.68000125885,29.6,14.7,19.8,11.5,13,"unburned-before",0,0
"3227","unburned-6290-after","unburned-6290","unburned","6290",6290,"after","unburned",1330.50402832031,NA,0.155328556172454,11.8343557627338,0.215291849705917,42.49,197.3600025177,27.5,9.7,27.6,9.9,18.6,"unburned-after",0,1
"3228","unburned-6290-before","unburned-6290","unburned","6290",6290,"before","unburned",1330.50402832031,NA,0.324484614431148,-15.3304653289941,0.241996234577174,44.975,185.849999189377,35,11.125,16,7.5,19.375,"unburned-before",0,0
"3229","unburned-6296-after","unburned-6296","unburned","6296",6296,"after","unburned",1300.19348144531,NA,0.172019998219304,-7.34623123691036,0.13276332971067,24.8444444444444,187.133333418104,23,18.2222222222222,18.6666666666667,4.44444444444444,11.6666666666667,"unburned-after",0,1
"3230","unburned-6296-before","unburned-6296","unburned","6296",6296,"before","unburned",1300.19348144531,NA,0.204959662642859,-12.0406839884105,0.146907090989891,30.47,207.410001754761,26.6,18.1,14,4.2,10.3,"unburned-before",0,0
"3231","unburned-6300-after","unburned-6300","unburned","6300",6300,"after","unburned",1713.16467285156,NA,0.130933485272739,53.1387589804602,0.292384039567768,96.2333333333333,329.133332570394,16.8888888888889,17,14.8888888888889,15.2222222222222,12.3333333333333,"unburned-after",0,1
"3232","unburned-6300-before","unburned-6300","unburned","6300",6300,"before","unburned",1713.16467285156,NA,0.123347197047404,48.7498917356109,0.26199482193446,92.12,351.6100025177,16,21.5,11.9,16.8,11.3,"unburned-before",0,0
"3233","unburned-6304-after","unburned-6304","unburned","6304",6304,"after","unburned",1292.58544921875,NA,0.288864147227425,-17.1103400877032,0.175500587498898,26.4888888888889,150.933334562514,28,9.77777777777778,23.1111111111111,4.33333333333333,17.1111111111111,"unburned-after",0,1
"3234","unburned-6304-before","unburned-6304","unburned","6304",6304,"before","unburned",1292.58544921875,NA,0.273378041452904,-7.93782454089545,0.223797625950206,35.83,160.10000038147,34,12.2,18.6,5.9,15.9,"unburned-before",0,0
"3235","unburned-6309-after","unburned-6309","unburned","6309",6309,"after","unburned",1110.39208984375,NA,0.339987011822192,-17.1873702644188,0.217986939061992,30.71,140.880000114441,19.1,9.6,31.3,5.9,15.7,"unburned-after",0,1
"3236","unburned-6309-before","unburned-6309","unburned","6309",6309,"before","unburned",1110.39208984375,NA,0.313342735178202,-11.6918416527267,0.244257328334434,41.3375,169.237501621246,21.5,11.375,31.5,5.125,15.625,"unburned-before",0,0
"3237","unburned-6322-after","unburned-6322","unburned","6322",6322,"after","unburned",1379.04357910156,NA,0.201806115297608,14.3074090044052,0.266170145859399,59.1666666666667,222.288891474406,30,7.88888888888889,27.2222222222222,14.3333333333333,18.6666666666667,"unburned-after",0,1
"3238","unburned-6322-before","unburned-6322","unburned","6322",6322,"before","unburned",1379.04357910156,NA,0.00259243914712397,80.3411083379528,0.362382444831532,80.92,223.300000190735,33.2,11.8,23.5,12.2,16.5,"unburned-before",0,0
"3239","unburned-6332-after","unburned-6332","unburned","6332",6332,"after","unburned",1457.25903320312,NA,0.274778816788219,19.4215419689747,0.367576094008876,76.93,209.289998054504,18,14.7,19.7,15.1,16.1,"unburned-after",0,1
"3240","unburned-6332-before","unburned-6332","unburned","6332",6332,"before","unburned",1457.25903320312,NA,0.218750186332278,27.7331589432634,0.338308987512515,78.475,231.962504386902,18.625,16.125,18.875,16.125,15.75,"unburned-before",0,0
"3241","unburned-6334-after","unburned-6334","unburned","6334",6334,"after","unburned",1386.8388671875,NA,0.164969300115573,-0.454409127663943,0.162769304351127,33.62,206.550001144409,13.8,18.4,18.1,4.3,12.3,"unburned-after",0,1
"3242","unburned-6334-before","unburned-6334","unburned","6334",6334,"before","unburned",1386.8388671875,NA,0.219562301043823,-11.0378722126563,0.170824594038351,38.6875,226.47500038147,14.25,19.25,12.5,5.375,13.25,"unburned-before",0,0
"3243","unburned-6337-after","unburned-6337","unburned","6337",6337,"after","unburned",1286.685546875,NA,0.275807855790503,-30.4721762149617,0.130247862488436,27.2666666666667,209.344446394179,28.8888888888889,10.2222222222222,30.5555555555556,5.66666666666667,15,"unburned-after",0,1
"3244","unburned-6337-before","unburned-6337","unburned","6337",6337,"before","unburned",1286.685546875,NA,0.283896862915715,-30.3511425472849,0.15527397595719,36.64,235.969999313355,26.4,10.7,22.7,7.5,15.5,"unburned-before",0,0
"3245","unburned-6338-after","unburned-6338","unburned","6338",6338,"after","unburned",1559.41369628906,NA,0.139881706662705,49.3133173791881,0.331033414030293,85.4,257.979999542236,21.2,8.6,25.2,16.6,17.4,"unburned-after",0,1
"3246","unburned-6338-before","unburned-6338","unburned","6338",6338,"before","unburned",1559.41369628906,NA,0.424696466645685,-33.0205734930148,0.293336650659354,73.7375,251.374998092652,19,9.25,24.125,15.75,16.875,"unburned-before",0,0
"3247","unburned-634-after","unburned-634","unburned","634",634,"after","unburned",1409.49963378906,NA,0.230272315582493,7.36208643036537,0.264890276060357,56.3333333333333,212.666671541002,21.8888888888889,13.3333333333333,29.2222222222222,6.77777777777778,18.5555555555556,"unburned-after",0,1
"3248","unburned-634-before","unburned-634","unburned","634",634,"before","unburned",1409.49963378906,NA,0.228480163611893,14.0183919026413,0.291219117287612,65.07,223.440001487732,21.9,14,27,8.2,18.1,"unburned-before",0,0
"3249","unburned-6344-after","unburned-6344","unburned","6344",6344,"after","unburned",2081.17651367188,NA,0.025980792419996,119.783185395417,0.299631933856839,131.155555555556,437.722220950656,14.3333333333333,26.7777777777778,6.44444444444444,22.6666666666667,11.5555555555556,"unburned-after",0,1
"3250","unburned-6344-before","unburned-6344","unburned","6344",6344,"before","unburned",2081.17651367188,NA,-0.19449966812565,269.003162161354,0.383683997267061,178.511111111111,465.255555046929,15.3333333333333,28.1111111111111,4.88888888888889,25.1111111111111,12.4444444444444,"unburned-before",0,0
"3251","unburned-6349-after","unburned-6349","unburned","6349",6349,"after","unburned",1261.228515625,NA,0.29833448933872,-5.64236142345063,0.268480725236518,50.7428571428571,189.000000272478,14.2857142857143,8,36.5714285714286,7.42857142857143,16.7142857142857,"unburned-after",0,1
"3252","unburned-6349-before","unburned-6349","unburned","6349",6349,"before","unburned",1261.228515625,NA,0.298886880148253,-6.8652869684451,0.268766725142206,61.26,227.93000125885,13.8,10,29.9,7.8,15.1,"unburned-before",0,0
"3253","unburned-6350-after","unburned-6350","unburned","6350",6350,"after","unburned",1576.51538085938,NA,0.135758562105224,28.004590089919,0.232701255384813,67.2222222222222,288.877780702379,14.5555555555556,12.6666666666667,27.6666666666667,13.2222222222222,15.8888888888889,"unburned-after",0,1
"3254","unburned-6350-before","unburned-6350","unburned","6350",6350,"before","unburned",1576.51538085938,NA,0.18041293335357,12.7142130114372,0.222894182217696,66.71,299.290000915528,16,14.3,21.8,13.2,16.4,"unburned-before",0,0
"3255","unburned-6358-after","unburned-6358","unburned","6358",6358,"after","unburned",2135.50830078125,NA,0.039903025157865,141.216738617101,0.272167399178708,165.477777777778,607.999996609158,10.4444444444444,31.1111111111111,10,26.8888888888889,11.8888888888889,"unburned-after",0,1
"3256","unburned-6358-before","unburned-6358","unburned","6358",6358,"before","unburned",2135.50830078125,NA,0.078544887056925,98.2873308024975,0.245597936168099,144.5,588.359992980957,11.9,29.4,11.5,29.3,12.5,"unburned-before",0,0
"3257","unburned-6362-after","unburned-6362","unburned","6362",6362,"after","unburned",1774.26184082031,NA,0.137741466764844,20.5407602704565,0.221467392069593,54.3333333333333,245.333332485623,23,18.8888888888889,12.1111111111111,9,12.6666666666667,"unburned-after",0,1
"3258","unburned-6362-before","unburned-6362","unburned","6362",6362,"before","unburned",1774.26184082031,NA,0.202902309941525,7.7314341274221,0.231142928200026,63.28,273.770002365112,22.5,20.3,12.5,8.5,13.3,"unburned-before",0,0
"3259","unburned-6363-after","unburned-6363","unburned","6363",6363,"after","unburned",1557.51708984375,NA,0.18151469703745,17.6341466187551,0.25281779198718,62.525,247.312499284744,26,18.5,17.75,8.5,16,"unburned-after",0,1
"3260","unburned-6363-before","unburned-6363","unburned","6363",6363,"before","unburned",1557.51708984375,NA,0.127660108470661,39.7047575563562,0.283212538844995,72.29,255.249998092651,32.9,17.9,11.9,9.1,15.7,"unburned-before",0,0
"3261","unburned-6365-after","unburned-6365","unburned","6365",6365,"after","unburned",1315.74548339844,NA,0.163168811921873,5.090690497828,0.190961480796294,34.9777777777778,183.166666030884,19,20.3333333333333,20.3333333333333,5.22222222222222,14.1111111111111,"unburned-after",0,1
"3262","unburned-6365-before","unburned-6365","unburned","6365",6365,"before","unburned",1315.74548339844,NA,0.216698353845039,-4.70922589993051,0.192072374999206,36.73,191.229998588562,18.7,20.8,13.5,5.9,14.1,"unburned-before",0,0
"3263","unburned-6371-after","unburned-6371","unburned","6371",6371,"after","unburned",1877.02783203125,NA,0.0275321323986814,70.4159113889319,0.175578762955246,83.5111111111111,475.63332663642,13.7777777777778,28,6.77777777777778,21.3333333333333,15.8888888888889,"unburned-after",0,1
"3264","unburned-6371-before","unburned-6371","unburned","6371",6371,"before","unburned",1877.02783203125,NA,0.0561419747335965,53.8668036697413,0.169013492313262,80.66,477.240005493164,15.7,26.3,7,21.6,15,"unburned-before",0,0
"3265","unburned-6385-after","unburned-6385","unburned","6385",6385,"after","unburned",1573.74645996094,NA,0.126626268912584,24.5886236586197,0.251468778620563,49.5285714285714,196.957139968872,13.5714285714286,18.5714285714286,17.4285714285714,9.42857142857143,14,"unburned-after",0,1
"3266","unburned-6385-before","unburned-6385","unburned","6385",6385,"before","unburned",1573.74645996094,NA,0.20000412527982,11.8090644557349,0.252095278196955,57.15,226.700001716614,13.6,18.9,19.3,11.8,13.6,"unburned-before",0,0
"3267","unburned-6392-after","unburned-6392","unburned","6392",6392,"after","unburned",1474.02600097656,NA,0.144892453881794,14.3679316563907,0.205256278336246,48.8555555555556,238.022222518921,22.5555555555556,20.2222222222222,15.2222222222222,10.1111111111111,18.6666666666667,"unburned-after",0,1
"3268","unburned-6392-before","unburned-6392","unburned","6392",6392,"before","unburned",1474.02600097656,NA,0.336951617684448,-22.7151315955462,0.241948975903155,57.85,239.099999427795,17.7,18.5,13.6,12.1,18.3,"unburned-before",0,0
"3269","unburned-6398-after","unburned-6398","unburned","6398",6398,"after","unburned",1298.33508300781,NA,0.234287651544804,-2.61556524633524,0.220412709933433,41.55,188.510000228882,19,14.3,31,5.2,17.8,"unburned-after",0,1
"3270","unburned-6398-before","unburned-6398","unburned","6398",6398,"before","unburned",1298.33508300781,NA,0.144680806499638,40.7094765581312,0.362699158551274,67.725,186.724998950958,20.75,17.5,20.125,6.25,17,"unburned-before",0,0
"3271","unburned-6404-after","unburned-6404","unburned","6404",6404,"after","unburned",1577.7890625,NA,0.205524661148181,10.8459277182863,0.26258746819664,49.91,190.069999694824,13.5,17.5,15.5,5.4,10.4,"unburned-after",0,1
